id,Translation
2899,"facultativo".
2900,"no obligatorio, no obligatorio".
2901,"obligatorio".
2902,"bounden".
2903,"requerido, obligatorio, obligatorio".
2904,"de rigor".
2905,"impuesto".
2906,"que corresponde"...
2907,"indispensable".
2908,"elegante".
2909,"foppish, dandyish, dandified,"
2910,"luxe, deluxe, de luxe,"
2911,"bien".
2912,"de alto tono, de clase alta,"
2913,"recherche, exquisito".
2914,"de buen gusto, refinado, pulcro".
2915,"Ritzy".
2916,"Soignee, Soigne".
2917,"inelegante".
2918,"sin pulir, sin gracia, torpe".
2919,"hogareño".
2920,"elegible".
2921,"rescatable".
2922,"digno, adecuado, deseable,"
2923,"inelegible".
2924,"descalificado".
2925,"inapropiado, indeseable".
2926,"sin cualificación, sin título".
2927,"emocional".
2928,"emotivo, afectivo, afectivo,"
2929,"sopa, sopa, granizado, sentimental, sensiblero, sensiblero, blando, sensiblero, sensiblero, cursi, cursi, chiflado, batidor,"
2930,"liberación, catártico".
2931,"sobrecargado, cargado".
2932,"low-down, funky,"
2933,"het up".
2934,"a sangre caliente".
2935,"lírica, lírica".
2936,"alucinante".
2937,"temperamental, malhumorado".
2938,"descuidado, demasiado emocional".
2939,"conmovedor".
2940,"sin emociones".
2941,"frío".
2942,"seco".
2943,"impasible, impasible".
2944,"filosófico, filosófico,"
2945,"flemático, flemático".
2946,"estoico, estoico".
2947,"sin parpadear".
2948,"a posteriori".
2949,"verificable, falsificable, confirmable".
2950,"experimental".
2951,"trial-and-error,"
2952,"abstracto".
2953,"a priori".
2954,"suposiciones, suposiciones, suposiciones, supuestas, hipotéticas, hipotéticas, adivinatorias, conjeturas".
2955,"especulativo, nocional".
2956,"metafísica".
2957,"basado en la teoría".
2958,"teórico".
2959,"académico".
2960,"forense".
2961,"asalariado".
2962,"trabajando, en el trabajo".
2963,"desempleado".
2964,"sin trabajo, sin empleo, ocioso".
2965,"empleable".
2966,"desempleado".
2967,"encantado".
2968,"embelesado, cautivado, encantado, cautivado, seducido,"
2969,"ensorcinado, hechizado".
2970,"traspasado, hechizado, hechizado, hipnotizado, hipnotizado, fascinado,"
2971,"desencantado".
2972,"no engañado, no abusado".
2973,"desilusionado".
2974,"alentando".
2975,"exhortatorio, hortativo, exhortatorio, exhortativo".
2976,"inspirador, alentador".
2977,"promocional".
2978,"rallying".
2979,"desalentador".
2980,"intimidante, desalentador".
2981,"desalentador, descorazonador, desmoralizador, desmoralizante,"
2982,"frustrante".
2983,"sin ánimo".
2984,"libre de cargas".
2985,"sin carga, sin agobios".
2986,"sin hipoteca, despejado".
2987,"ensillado".
2988,"sin carga".
2989,"libre de cargas".
2990,"endogámico, endogámico".
2991,"exógamo, exógamo".
2992,"autogámico, autogámico".
2993,"endogámico, endogámico".
2994,"exógamo, exógamo".
2995,"descalcificador".
2996,"run-on".
2997,"energético".
2998,"físico".
2999,"zippy, spanking, snappy, rattling, alegre, animado, rápido, alerta,"
3000,"canty".
3001,"conduciendo".
3002,"incansable, infatigable, incansable, infatigable,"
3003,"agotador".
3004,"vigoroso".
3005,"sin energía, letárgico".
3006,"estuporoso, logia, aturdido, neblina, aturdido".
3007,"lánguido, lánguido, desganado, soñador,"
3008,"desganado".
3009,"sin voto, sin voz, sin derecho a voto, sin derecho a voto".
3010,"exportable".
3011,"comercializable".
3012,"Inexorable".
3013,"buscando".
3014,"gato salvaje".
3015,"inexplorable, no exploratorio, no exploratorio, no exploratorio,"
3016,"inquisitivo".
3017,"inquisitivo".
3018,"búsqueda, sondeo, inquisición".
3019,"no inquisitivo, no preguntes".
3020,"mejorado".
3021,"inflado, hiperbólico".
3022,"magnificada, exagerada, ampliada,"
3023,"multiplicado".
3024,"redoblado".
3025,"reducido, disminuido".
3026,"ablación".
3027,"debilitado, descolorido, atenuado, atenuar".
3028,"bated".
3029,"pequeño, disminuido, menospreciado".
3030,"cortado, cortado".
3031,"minimizado".
3032,"remesa".
3033,"encogido, arrugado, marchito,"
3034,"reducible".
3035,"irreducible".
3036,"iluminado".
3037,"edificado".
3038,"no iluminado".
3039,"oscura, benigna".
3040,"emprendedor".
3041,"prometedor, trabajador, engreído, enérgico,"
3042,"no emprendedor, no emprendedor".
3043,"sin energía, lento".
3044,"entusiasta".
3045,"cálido, ardiente".
3046,"celoso, ávido".
3047,"salvaje, gaga, chiflado, loco,"
3048,"evangélico, evangélico".
3049,"resplandeciente".
3050,"gung ho".
3051,"demasiado entusiasta".
3052,"sin entusiasmo".
3053,"frío".
3054,"tibio, tibio, tibio, tibio, tibio".
3055,"deseoso, deseoso".
3056,"appetent".
3057,"sed, hambre, sed".
3058,"codicioso, esuriente, devorador, ávido,"
3059,"celoso, envidioso, codicioso,"
3060,"nostálgico".
3061,"nostálgico".
3062,"indeseable, indeseable".
3063,"igual".
3064,"equivalente, equivalente".
3065,"apretado, cerrado".
3066,"coordenadas".
3067,"cincuenta y cincuenta, incluso".
3068,"isócrona, isocrónica".
3069,"desigual".
3070,"desigual, mal emparejado".
3071,"sin equivalente".
3072,"odds-on".
3073,"desequilibrado".
3074,"desigual, no igualado".
3075,"equilibrado".
3076,"simétrico, proporcionado, armonioso,"
3077,"preparado".
3078,"desequilibrado, desequilibrado".
3079,"lábil".
3080,"hipertónico".
3081,"hipotónica".
3082,"equívoco, ambiguo".
3083,"bifurcado, doble".
3084,"evasivo".
3085,"indeterminado".
3086,"unívoco, inequívoco, sin ambigüedades".
3087,"absoluto".
3088,"directo".
3089,"incuestionable".
3090,"delible".
3091,"borrable, borrable".
3092,"extirpable, exterminable".
3093,"removible, obliterable".
3094,"inerradicable".
3095,"ineludible, indeleble".
3096,"inexpugnable, inexpugnable".
3097,"inextirpable, inexterminable".
3098,"recóndito, profundo, abstruso,"
3099,"arcano".
3100,"sibilino, cabalístico, cabalístico, críptico, críptico, cabalístico,"
3101,"secreto, órfico, oculto, místico, místico, misterioso,"
3102,"exotérico".
3103,"primaria, basal".
3104,"debe".
3105,"sin adornos".
3106,"grapa".
3107,"virtual".
3108,"no esencial, no esencial".
3109,"accesorio".
3110,"no esencial, incidental".
3111,"prescindible".
3112,"vital, crítico".
3113,"estimable".
3114,"admirable".
3115,"despreciable".
3116,"escorbuto, escoria, miserable, bajo, bajo, abyecto,"
3117,"malvado, bastardo".
3118,"lamentable, lamentable, patético".
3119,"ética".
3120,"no ético".
3121,"gratis".
3122,"panegírico, panegírico, elogioso, encomiástico".
3123,"elogioso, elogioso, laudatorio,"
3124,"sin cortesía".
3125,"desairar, depreciar, depreciar, depreciar, depreciar, desvalorizar".
3126,"despectivo, despectivo, despectivo".
3127,"peyorativo, disléxico, disléxico".
3128,"supercillo, sarcástico, burlón".
3129,"halagador".
3130,"adulterio".
3131,"convirtiéndose".
3132,"insinuar, congraciarse, congraciarse".
3133,"poco favorecedor, poco complementario".
3134,"inofensivo, eufemístico".
3135,"ofensivo, disfuncional".
3136,"eufórico".
3137,"euforizante".
3138,"expansivo".
3139,"infeliz, disfórico, angustiado".
3140,"par".
3141,"plano, nivel, plano,"
3142,"fondo plano, fondo plano".
3143,"justificado".
3144,"verdadero, recto".
3145,"desigual".
3146,"ondulado, ondulante, ondulado, arrugado, arrugado,"
3147,"irregular".
3148,"escarpado, dentado, dentado,"
3149,"grumoso".
3150,"falso, fuera de la verdad".
3151,"irregular".
3152,"pebble-grained,"
3153,"ragged".
3154,"incomparable".
3155,"par".
3156,"desigual, impar".
3157,"literal".
3158,"matemáticas".
3159,"perfecto".
3160,"fotográfico".
3161,"estricto, riguroso".
3162,"inexacto".
3163,"aproximado, aproximado, aproximado".
3164,"extraño".
3165,"intercambiable, convertible".
3166,"incambiable, inconvertible, inconvertible,"
3167,"irredimible".
3168,"intercambiable".
3169,"sustituible, conmutable".
3170,"fungible".
3171,"transponible, permutable".
3172,"intransferible".
3173,"Inconmutable".
3174,"excitable".
3175,"de alto nivel".
3176,"cálido, rápido".
3177,"espeluznante, asustadizo, nervioso, voluble,"
3178,"Inexcitable".
3179,"estable".
3180,"nervioso, agitado".
3181,"agog".
3182,"loco".
3183,"febril".
3184,"sobreexcitada".
3185,"agitado, revuelto, estimulado, excitado,"
3186,"excitado, burlado".
3187,"emocionado".
3188,"emocionante".
3189,"no excitado".
3190,"emocionante".
3191,"impresionante, sin aliento".
3192,"estimulante, eufórico".
3193,"galvanización, galvanización, galvánica, eléctrica".
3194,"emocionante, electrizante".
3195,"glamoroso, glamoroso,"
3196,"intoxicante, embriagador".
3197,"excitante".
3198,"cosquilleo, hormigueo, cosquillas".
3199,"poco emocionante".
3200,"poco glamuroso, poco glamoroso, prosaico, rutinario, común".
3201,"sin inspiración".
3202,"domesticado".
3203,"exculpatorio".
3204,"perdonando, exonerando, absolviendo".
3205,"atenuante".
3206,"vindicatorio, justificatorio, justificativo,"
3207,"inculpatoria, inculpadora".
3208,"acusador, acusador, acusador, acusador".
3209,"condenando, condenando,"
3210,"incriminatoria, incriminatoria, criminal, criminal".
3211,"maldito, maldito".
3212,"extinguible".
3213,"agotable".
3214,"inagotable".
3215,"renovable".
3216,"gastado, agotado".
3217,"no agotado".
3218,"no gastado, sobrante, impar, sobrante, sobrante, izquierda".
3219,"no consumido".
3220,"no gastado, no consumido".
3221,"existente, existente".
3222,"inexistente".
3223,"faltante, desaparecido, faltante, ausente".
3224,"inocente, libre, desprovisto, desamparado, estéril".
3225,"noextante".
3226,"existente".
3227,"vivir".
3228,"no extinto, extinto".
3229,"muerto".
3230,"esperado".
3231,"esperado, esperado, anticipado".
3232,"esperable".
3233,"matter-of-course,"
3234,"inesperado".
3235,"impredecible, no anunciado, no anunciado".
3236,"inesperado, imprevisto, no anticipado, de la nada".
3237,"no pensado, no pensado, no esperado, no esperado,"
3238,"no provisto para".
3239,"expeditivo".
3240,"ventajoso".
3241,"oportunista, oportunista, oportunista".
3242,"inoportuno".
3243,"desaconsejable".
3244,"prescindible".
3245,"consumible".
3246,"sacrificable".
3247,"Insuficiente".
3248,"caro".
3249,"alto precio, alto precio".
3250,"caro, costoso, caro, querido, costoso,"
3251,"sobrevalorado".
3252,"barato, barato".
3253,"tarifa reducida, precio reducido, precio de ganga".
3254,"catchpenny".
3255,"suciedad barata".
3256,"de bajo presupuesto".
3257,"nickel-and-dime,"
3258,"dos peniques-medio penique, dos peniques, dos peniques, dos peniques, tres peniques, seis peniques".
3259,"experto, experimentado".
3260,"totalmente desarrollado, totalmente desarrollado,"
3261,"versado, conocedor, íntimo,"
3262,"más viejo, viejo".
3263,"practicado, practicado".
3264,"veterano, experimentado".
3265,"inexperto, inexperto".
3266,"crudo, nuevo".
3267,"no iniciados, no iniciados, ingenuos,"
3268,"no versado, no practicado, no practicado".
3269,"joven, sin probar, sin ensayar, sin experiencia".
3270,"inválido".
3271,"no caducado".
3272,"válido".
3273,"explicable".
3274,"interpretable, explicable".
3275,"inexplicable, incomprensible".
3276,"desconcertante, misterioso, inescrutable, profundo, críptico, críptico,"
3277,"contradictorio, paradójico".
3278,"inexplicable, no se puede rendir cuentas".
3279,"inexplicado".
3280,"expresada, explícita".
3281,"declarado, declarado".
3282,"inequívoco, definitivo".
3283,"express".
3284,"gráfico".
3285,"hardcore, hardcore,"
3286,"inexplícito, implícito".
3287,"subyacente, inherente, implícito en".
3288,"entendido, tácito, silencioso".
3289,"sin voz, sin verbalizar, sin decir, sin decir, sin decir, sin decir, sin expresar,"
3290,"explotado".
3291,"sin explotar, sin desarrollar".
3292,"en barbecho".
3293,"sin explotar".
3294,"expresable".
3295,"descriptible".
3296,"representable".
3297,"pronunciable, hablable".
3298,"extensible, extensible".
3299,"protrusivo, protrusible".
3300,"no protráctil, no extensible, inextensible,"
3301,"extrictamente".
3302,"inextricable".
3303,"irresoluble".
3304,"con los dedos".
3305,"como un dedo, digita".
3306,"sin dedos".
3307,"expansivo".
3308,"distensible".
3309,"no expansivo".
3310,"extinguible".
3311,"inextinguible".
3312,"interior".
3313,"lo más íntimo, lo más íntimo".
3314,"exterior".
3315,"externo".
3316,"residente".
3317,"secreto, privado".
3318,"self-whispered,"
3319,"exterior".
3320,"interior".
3321,"eyed".
3322,"ojos almendrados".
3323,"ojos azules".
3324,"como un ojo".
3325,"ojo agudo, ojo agudo".
3326,"ojo izquierdo".
3327,"tuerto".
3328,"Popeyed".
3329,"ojos púrpura".
3330,"ojo derecho".
3331,"ojos rasgados".
3332,"sin ojos".
3333,"jugable".
3334,"no jugable".
3335,"falta".
3336,"out-of-bounds,"
3337,"justo, equitativo".
3338,"deportivo, deportista, deportivo, limpio".
3339,"justo".
3340,"fair-and-square,"
3341,"injusto, injusto".
3342,"debajo del cinturón".
3343,"antideportivo, antideportivo, sucio, tramposo,"
3344,"crudo".
3345,"justo, equitativo".
3346,"honesto, justo".
3347,"injusto, no equitativo".
3348,"fiel".
3349,"sincero, leal, firme, rápido".
3350,"verdadero".
3351,"infiel".
3352,"apóstata".
3353,"traicionero, pérfido, pérfido".
3354,"falso".
3355,"fiel".
3356,"fiel a".
3357,"doblemente infiel, tramposo, adúltero".
3358,"leal".
3359,"leal".
3360,"como un perro".
3361,"hardcore, hardcore,"
3362,"leal".
3363,"Señor".
3364,"azul verdadero".
3365,"infiel, traicionero, traicionero, traidor, infiel,"
3366,"amotinado".
3367,"falible".
3368,"errante".
3369,"propenso a errores, a equivocarse".
3370,"poco fiable, poco confiable".
3371,"débil".
3372,"infalible".
3373,"infalible, infalible".
3374,"infalible, inerrante, inerrable,"
3375,"familiar".
3376,"conocido".
3377,"golpeado".
3378,"bien conocido, largamente familiar".
3379,"viejo".
3380,"desconocido".
3381,"desconocido, extraño".
3382,"desconocido, no familiarizado, no conocido,"
3383,"inusual, extraño,"
3384,"grotesco, fantástico, fantástico, anticuado,"
3385,"loco".
3386,"singular, rummy, rum, queer, peculiar, extraño, divertido, curioso,"
3387,"eery, eerie,"
3388,"exótico".
3389,"freaky".
3390,"gótico".
3391,"extraño".
3392,"otros".
3393,"pintoresco".
3394,"pintoresco".
3395,"raro".
3396,"familiar".
3397,"usual, común".
3398,"común o jardín".
3399,"todos los días".
3400,"genial".
3401,"abeto, elegante, rápido, desenvuelto, elegante, alegre, elegante, apuesto,"
3402,"faddy, faddish,"
3403,"fanfarronería, genial".
3404,"con-esto, actualizado, de vanguardia,"
3405,"pintoresco, viejo mundo, viejos tiempos".
3406,"Swanky, swank,"
3407,"voguish, trendy,"
3408,"sin estilo, sin moda".
3409,"fechado".
3410,"desaliñado, desaliñado, desaliñado".
3411,"fuera".
3412,"prehistórico".
3413,"elegante, a la moda".
3414,"voguish, smart, chic,"
3415,"chichi".
3416,"elegante, elegante, con clase".
3417,"elegante".
3418,"sin estilo, sin estilo".
3419,"Dowdy".
3420,"alacritous".
3421,"al rojo vivo, caliente, con ampollas".
3422,"doble-rápido".
3423,"express".
3424,"corriendo, apurando".
3425,"rápido, rápido".
3426,"inteligente".
3427,"vivace".
3428,"adagio".
3429,"andante".
3430,"largo".
3431,"Larghetto".
3432,"larghissimo".
3433,"moderato".
3434,"fastidioso".
3435,"choosy, choosey,"
3436,"remilgado, remilgado, exagerado, agradable, delicado".
3437,"quisquilloso, particular, quisquilloso, quisquilloso, quisquilloso,"
3438,"meticuloso".
3439,"persnickety, pernickety,"
3440,"anciana, solterona".
3441,"sin pretensiones".
3442,"sin pretensiones".
3443,"gordo".
3444,"grasa".
3445,"regordete, embotellado, regordete".
3446,"zoftig, zaftig, buxom,"
3447,"pesado, rotundo, obeso, corpulento,"
3448,"de papada suelta, papada, papada doble".
3449,"gordito".
3450,"porcino, bruto".
3451,"robusto, corpulento".
3452,"delgado, delgado".
3453,"anoréxico, anorexígeno".
3454,"Desperdiciado, esquelético, pellizcado, demacrado, demacrado, demacrado, cadavérico, óseo".
3455,"ojos hundidos, ojos huecos, ojos profundos,"
3456,"larguirucho, desgarbado, ganglio".
3457,"spindly, lank,"
3458,"sin deshuesar".
3459,"junco, como el junco".
3460,"como una ramita, una ramita".
3461,"espantapájaros".
3462,"maleza, bajo peso, flaco, escuálido, huesudo,"
3463,"marchita, marchita, marchita, marchita, marchita, marchita".
3464,"esbelto, delgado, ligero, delgado".
3465,"recortar, recortar".
3466,"huso - zancas, huso - patas".
3467,"enjuto, fibroso".
3468,"wispy, wisplike,"
3469,"gordito, gordito".
3470,"sebáceo, oleaginoso, aceitoso, grasiento,"
3471,"suety".
3472,"sin grasa, sin grasa, sin grasa".
3473,"fatal".
3474,"mortal, mortal, mortal".
3475,"terminal".
3476,"no fatal".
3477,"no letal".
3478,"curable".
3479,"incurable".
3480,"sonora, plomada, comprensible".
3481,"insondable".
3482,"favorable, favorable".
3483,"siguiendo".
3484,"desfavorable, desfavorable".
3485,"favorable, favorable".
3486,"plausible, aprobatorio, aprobatorio, aprobatorio, afirmativo,"
3487,"indulgente".
3488,"desfavorable, desfavorable".
3489,"reprobando, reprochando, amonestando, amonestando,"
3490,"desfavorable, desfavorable, adverso".
3491,"desaprobación".
3492,"injusto, discriminatorio".
3493,"emplumado".
3494,"plumoso".
3495,"plumoso, como una pluma".
3496,"plumoso, plumado, plumado".
3497,"plumoso, emplumado".
3498,"ciruela, como ciruela".
3499,"velvety-plumaged,"
3500,"sin furgoneta, sin bandera, sin plumas".
3501,"Feliz".
3502,"gratulatoria, felicitación".
3503,"bien elegido, feliz".
3504,"bien convertido".
3505,"Bienvenida".
3506,"infeliz".
3507,"inepto, inútil, mal escogido, engorroso, torpe, torpe".
3508,"desafortunado".
3509,"fértil".
3510,"inexpugnable, conceptual".
3511,"fecundo".
3512,"fertilizable".
3513,"rango".
